num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,flight_length
2,Internet,RoundTrip,218,20,9,Mon,BLRPER,India,0,0,1,5.62,0,short
3,Internet,RoundTrip,27,60,8,Thu,BLRPER,Australia,1,1,1,5.62,1,short
1,Internet,RoundTrip,1,22,22,Wed,BLRPER,Australia,0,0,1,5.62,0,short
1,Internet,RoundTrip,84,139,15,Mon,BLRPER,India,1,0,0,5.62,0,short
1,Internet,RoundTrip,160,41,16,Wed,BLRPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,133,27,13,Thu,BLRPER,Australia,1,0,1,5.62,0,short
2,Internet,RoundTrip,131,61,10,Thu,BLRPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,35,1,13,Fri,BLRPER,India,0,0,0,5.62,1,short
2,Internet,RoundTrip,217,29,11,Thu,BLRPER,Australia,1,0,0,5.62,0,short
1,Mobile,RoundTrip,63,29,3,Sat,BLRPER,Australia,1,1,1,5.62,0,short
1,Internet,RoundTrip,55,27,9,Tue,BLRPER,Australia,0,0,0,5.62,0,short
1,Internet,RoundTrip,113,57,9,Sun,BLRPER,India,1,1,1,5.62,0,short
1,Internet,RoundTrip,84,36,15,Mon,BLRPER,India,1,0,0,5.62,0,short
1,Internet,RoundTrip,19,36,6,Wed,BLRPER,"United States",1,1,1,5.62,0,short
1,Internet,RoundTrip,42,46,4,Thu,BLRPER,Australia,1,1,1,5.62,0,short
3,Internet,RoundTrip,122,38,12,Thu,BLRPER,Australia,1,0,1,5.62,0,short
2,Internet,RoundTrip,205,29,14,Sun,BLRPER,Australia,0,0,0,5.62,0,short
1,Mobile,RoundTrip,60,27,2,Tue,BLRPER,Australia,1,1,1,5.62,0,short
1,Internet,RoundTrip,127,18,2,Wed,BLRPER,Australia,1,0,0,5.62,0,short
2,Internet,RoundTrip,135,22,13,Sun,BLRPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,58,83,3,Sat,BLRPER,Australia,0,0,1,5.62,1,short
1,Internet,RoundTrip,96,31,16,Thu,BLRPER,Australia,1,0,1,5.62,0,short
1,Internet,RoundTrip,7,41,12,Fri,BLRPER,"United States",1,0,1,5.62,0,short
1,Internet,RoundTrip,82,29,13,Sat,BLRPER,Australia,1,0,1,5.62,0,short
1,Internet,RoundTrip,74,50,3,Sun,BLRPER,Australia,1,0,1,5.62,0,short
1,Mobile,RoundTrip,15,30,5,Fri,BLRPER,Australia,1,1,1,5.62,0,short
1,Internet,RoundTrip,1,20,14,Wed,BLRPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,45,36,16,Mon,BLRPER,Australia,1,0,0,5.62,0,short
1,Mobile,RoundTrip,59,129,12,Thu,BLRPER,Australia,1,1,1,5.62,0,short
1,Internet,RoundTrip,2,30,15,Fri,BLRPER,India,1,1,1,5.62,0,short
1,Internet,RoundTrip,69,17,9,Fri,BLRPER,Australia,1,0,1,5.62,0,short
1,Internet,RoundTrip,74,87,12,Thu,BLRPER,India,1,0,0,5.62,0,short
1,Internet,RoundTrip,36,29,11,Sat,BLRPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,11,54,6,Wed,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,67,18,4,Thu,BLRSYD,India,1,1,1,8.58,0,long
1,Internet,RoundTrip,2,28,10,Sat,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,5,24,0,Thu,BLRSYD,Australia,1,0,1,8.58,0,long
2,Mobile,RoundTrip,213,30,9,Fri,BLRSYD,Australia,0,1,1,8.58,0,long
1,Internet,RoundTrip,25,56,11,Thu,BLRSYD,India,1,0,0,8.58,0,long
1,Internet,RoundTrip,160,19,2,Thu,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,85,59,0,Sat,BLRSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,22,40,10,Sat,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,15,28,7,Sun,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,68,54,10,Fri,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,14,301,5,Sun,BLRSYD,Australia,1,0,0,8.58,0,long
1,Mobile,RoundTrip,13,42,13,Thu,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,154,176,6,Fri,BLRSYD,India,1,1,1,8.58,0,long
3,Internet,RoundTrip,2,32,14,Mon,BLRSYD,India,1,0,1,8.58,0,long
1,Internet,RoundTrip,106,23,4,Thu,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,71,21,7,Sat,BLRSYD,India,1,0,0,8.58,0,long
1,Mobile,RoundTrip,166,17,4,Sun,BLRSYD,India,1,1,1,8.58,0,long
2,Internet,RoundTrip,109,33,10,Sat,BLRSYD,Australia,1,0,0,8.58,0,long
2,Internet,RoundTrip,49,105,10,Mon,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,95,30,6,Thu,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,180,28,4,Sun,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,157,31,16,Thu,BLRSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,190,17,14,Thu,BLRSYD,Australia,1,0,0,8.58,0,long
2,Internet,RoundTrip,158,38,17,Wed,BLRSYD,India,1,1,1,8.58,1,long
1,Internet,RoundTrip,249,42,3,Sat,BLRSYD,Australia,0,0,0,8.58,0,long
2,Internet,RoundTrip,80,69,15,Thu,BLRSYD,India,1,1,1,8.58,1,long
1,Internet,RoundTrip,21,90,5,Mon,BLRSYD,"United States",1,0,1,8.58,0,long
2,Internet,RoundTrip,136,18,13,Sun,BLRSYD,India,1,1,1,8.58,0,long
2,Internet,RoundTrip,17,17,15,Tue,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,283,22,8,Thu,BLRSYD,India,1,1,0,8.58,0,long
2,Internet,RoundTrip,27,85,11,Mon,BLRSYD,Australia,1,1,1,8.58,0,long
1,Mobile,RoundTrip,57,28,2,Sat,BLRSYD,Australia,1,0,1,8.58,0,long
2,Internet,RoundTrip,36,332,11,Thu,BLRSYD,Australia,1,1,1,8.58,0,long
3,Internet,RoundTrip,283,22,7,Thu,BLRSYD,India,1,1,0,8.58,0,long
1,Mobile,RoundTrip,44,30,14,Sat,BLRSYD,India,1,1,1,8.58,0,long
1,Internet,RoundTrip,8,49,2,Thu,BLRSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,159,30,10,Sun,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,126,45,23,Sun,BLRSYD,Australia,1,0,0,8.58,0,long
1,Mobile,RoundTrip,22,21,9,Tue,BLRSYD,Australia,1,1,1,8.58,0,long
2,Internet,RoundTrip,26,30,13,Wed,BLRSYD,India,1,0,1,8.58,1,long
1,Internet,RoundTrip,237,33,7,Sat,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,146,42,12,Tue,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,86,33,0,Wed,BLRSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,12,98,14,Fri,BLRSYD,India,0,0,0,8.58,0,long
1,Internet,RoundTrip,26,217,10,Fri,BLRSYD,India,1,0,1,8.58,0,long
1,Internet,RoundTrip,165,23,15,Mon,BLRSYD,India,1,0,1,8.58,0,long
1,Internet,RoundTrip,9,61,16,Wed,BLRSYD,India,1,0,1,8.58,0,long
1,Internet,RoundTrip,87,66,1,Tue,BLRSYD,Australia,1,1,1,8.58,0,long
2,Internet,RoundTrip,73,73,11,Sun,BLRSYD,Thailand,0,0,1,8.58,0,long
2,Internet,RoundTrip,187,21,7,Fri,BLRSYD,India,1,0,0,8.58,0,long
1,Internet,RoundTrip,163,23,8,Sat,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,205,18,18,Wed,BLRSYD,India,0,0,0,8.58,0,long
1,Internet,RoundTrip,70,19,12,Wed,BLRSYD,Australia,1,1,1,8.58,0,long
2,Internet,RoundTrip,105,182,8,Sun,BLRSYD,India,1,1,1,8.58,0,long
1,Internet,RoundTrip,217,26,12,Wed,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,42,23,9,Wed,BLRSYD,India,0,0,0,8.58,0,long
1,Internet,RoundTrip,82,35,2,Tue,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,12,20,8,Wed,BLRSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,53,72,9,Mon,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,59,31,8,Tue,BLRSYD,Australia,1,0,1,8.58,0,long
5,Internet,RoundTrip,232,21,0,Tue,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,324,18,6,Sat,BLRSYD,India,0,1,0,8.58,0,long
1,Internet,RoundTrip,111,26,17,Mon,BLRSYD,India,1,1,1,8.58,0,long
3,Internet,RoundTrip,26,28,13,Sun,BLRSYD,Kuwait,1,1,1,8.58,1,long
2,Internet,RoundTrip,81,89,16,Mon,BLRSYD,India,1,1,1,8.58,0,long
1,Internet,RoundTrip,9,61,12,Mon,BLRSYD,India,1,1,0,8.58,0,long
1,Internet,RoundTrip,74,31,23,Mon,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,44,51,11,Wed,BLRSYD,Australia,1,1,0,8.58,0,long
1,Mobile,RoundTrip,160,23,4,Mon,BLRSYD,India,1,1,1,8.58,0,long
2,Mobile,RoundTrip,37,89,6,Fri,BLRSYD,"United States",1,0,1,8.58,0,long
3,Internet,RoundTrip,86,25,10,Mon,BLRSYD,India,1,1,1,8.58,0,long
3,Mobile,RoundTrip,167,17,4,Sat,BLRSYD,India,1,1,1,8.58,0,long
2,Internet,RoundTrip,192,72,7,Fri,BLRSYD,Australia,1,1,1,8.58,0,long
1,Internet,RoundTrip,1,21,7,Sun,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,58,21,3,Wed,BLRSYD,Australia,1,0,0,8.58,0,long
1,Mobile,RoundTrip,26,24,5,Sun,BLRSYD,Australia,1,0,0,8.58,0,long
1,Internet,RoundTrip,182,65,5,Mon,BLRSYD,India,1,0,0,8.58,0,long
2,Internet,RoundTrip,23,60,12,Mon,BLRSYD,Australia,1,1,1,8.58,1,long
3,Internet,RoundTrip,228,24,10,Mon,BLRSYD,Indonesia,1,0,1,8.58,0,long
2,Internet,RoundTrip,70,60,10,Fri,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,46,31,11,Mon,BLRSYD,Australia,1,0,0,8.58,0,long
3,Internet,RoundTrip,235,56,1,Sat,BLRSYD,Australia,0,0,0,8.58,0,long
1,Internet,RoundTrip,75,31,6,Sun,BLRSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,7,70,9,Sun,BLRSYD,Australia,1,1,0,8.58,0,long
1,Internet,RoundTrip,27,19,17,Sat,BLRSYD,Australia,1,1,0,8.58,0,long
4,Internet,RoundTrip,191,40,10,Sun,BOMMEL,Indonesia,1,0,0,8.83,0,long
1,Mobile,RoundTrip,9,29,0,Mon,BOMMEL,India,1,0,1,8.83,0,long
1,Internet,RoundTrip,25,42,5,Tue,BOMMEL,Australia,1,0,1,8.83,0,long
1,Mobile,RoundTrip,1,22,14,Tue,BOMMEL,India,1,0,0,8.83,0,long
1,Internet,RoundTrip,89,91,1,Fri,BOMMEL,India,1,1,1,8.83,0,long
2,Internet,RoundTrip,3,27,12,Tue,BOMMEL,India,1,0,1,8.83,0,long
1,Internet,RoundTrip,152,28,11,Sun,BOMMEL,Australia,0,0,0,8.83,0,long
1,Internet,RoundTrip,54,18,12,Thu,BOMMEL,Australia,1,0,0,8.83,0,long
2,Internet,RoundTrip,33,34,14,Mon,BOMMEL,Australia,1,0,1,8.83,0,long
1,Internet,RoundTrip,183,31,11,Tue,BOMMEL,Australia,0,0,0,8.83,0,long
1,Internet,RoundTrip,6,29,2,Fri,BOMOOL,Australia,0,1,1,8.83,0,long
1,Internet,RoundTrip,72,19,2,Sat,BOMOOL,Australia,1,0,0,8.83,0,long
1,Internet,RoundTrip,170,20,1,Wed,BOMPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,121,24,15,Mon,BOMPER,Australia,1,1,1,5.62,0,short
3,Internet,RoundTrip,17,31,15,Wed,BOMPER,Australia,1,1,1,5.62,0,short
1,Internet,RoundTrip,13,78,2,Sun,BOMPER,"United States",1,1,1,5.62,0,short
2,Internet,RoundTrip,12,19,7,Thu,BOMPER,India,1,0,1,5.62,0,short
2,Internet,RoundTrip,119,29,15,Mon,BOMPER,Australia,1,0,1,5.62,0,short
1,Internet,RoundTrip,2,28,15,Wed,BOMPER,India,1,1,1,5.62,0,short
3,Internet,RoundTrip,133,35,5,Wed,BOMPER,Australia,1,0,0,5.62,0,short
2,Internet,RoundTrip,13,33,11,Tue,BOMPER,Australia,1,1,1,5.62,0,short
2,Mobile,RoundTrip,123,22,1,Mon,BOMSYD,India,1,0,0,8.58,0,long
2,Internet,RoundTrip,96,61,4,Sat,BOMSYD,Indonesia,1,0,1,8.58,0,long
2,Internet,RoundTrip,67,49,23,Tue,BOMSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,57,17,5,Tue,BOMSYD,India,1,0,1,8.58,0,long
1,Internet,RoundTrip,67,20,12,Thu,BOMSYD,Australia,0,0,0,8.58,0,long
2,Internet,RoundTrip,127,25,16,Fri,BOMSYD,Mexico,1,0,0,8.58,0,long
1,Internet,RoundTrip,23,47,11,Sat,BOMSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,46,25,12,Thu,BOMSYD,"New Zealand",0,0,0,8.58,0,long
1,Internet,RoundTrip,4,17,9,Thu,BOMSYD,Australia,0,1,0,8.58,0,long
2,Internet,RoundTrip,15,162,19,Tue,BOMSYD,Australia,1,1,1,8.58,0,long
2,Internet,RoundTrip,264,29,12,Sun,BOMSYD,India,1,0,0,8.58,0,long
1,Internet,RoundTrip,7,122,12,Mon,BOMSYD,Australia,0,0,1,8.58,0,long
1,Internet,RoundTrip,6,88,11,Wed,BOMSYD,Australia,1,0,0,8.58,0,long
3,Internet,RoundTrip,123,26,8,Sat,BOMSYD,India,1,1,1,8.58,0,long
1,Internet,RoundTrip,35,22,6,Fri,BOMSYD,India,1,1,1,8.58,0,long
1,Internet,RoundTrip,23,358,7,Sat,BOMSYD,Australia,1,0,0,8.58,0,long
3,Internet,RoundTrip,120,31,9,Mon,BOMSYD,Australia,1,1,1,8.58,0,long
2,Internet,RoundTrip,36,19,15,Mon,BOMSYD,India,1,0,0,8.58,0,long
2,Internet,RoundTrip,52,36,3,Sun,BOMSYD,India,1,0,0,8.58,0,long
3,Internet,RoundTrip,158,18,6,Tue,BOMSYD,Australia,1,0,1,8.58,0,long
1,Internet,RoundTrip,162,32,11,Wed,BOMSYD,Australia,1,1,0,8.58,0,long
4,Internet,RoundTrip,164,17,1,Wed,BTJJED,Indonesia,1,0,1,9.5,0,long
2,Internet,RoundTrip,5,38,1,Wed,BTUICN,Malaysia,1,1,1,6.62,0,medium
1,Internet,RoundTrip,29,21,0,Mon,BTUICN,"South Korea",0,0,0,6.62,1,medium
4,Internet,RoundTrip,50,25,3,Sat,BTUICN,Malaysia,1,0,0,6.62,0,medium
2,Internet,RoundTrip,260,18,2,Sun,BTUICN,Malaysia,0,0,0,6.62,1,medium
1,Internet,RoundTrip,24,18,2,Mon,BTUICN,Malaysia,1,0,0,6.62,0,medium
1,Mobile,RoundTrip,7,18,23,Fri,BTUICN,Singapore,1,0,0,6.62,0,medium
1,Internet,RoundTrip,15,184,3,Tue,BTUICN,Malaysia,0,0,0,6.62,0,medium
1,Internet,RoundTrip,14,49,14,Mon,BTUPER,Malaysia,1,0,0,5.62,1,short
1,Internet,RoundTrip,86,18,13,Tue,BTUPER,Malaysia,1,0,1,5.62,0,short
1,Internet,RoundTrip,42,61,12,Wed,BTUPER,Malaysia,1,1,1,5.62,1,short
1,Internet,RoundTrip,71,17,13,Sun,BTUPER,Malaysia,1,0,0,5.62,1,short
1,Mobile,RoundTrip,23,21,15,Thu,BTUPER,Malaysia,0,0,0,5.62,0,short
2,Internet,RoundTrip,40,31,5,Wed,BTUPER,Malaysia,1,0,0,5.62,0,short
1,Internet,RoundTrip,38,24,14,Wed,BTUPER,Australia,0,0,0,5.62,0,short
1,Internet,RoundTrip,23,25,2,Sun,BTUPER,Malaysia,0,0,0,5.62,0,short
1,Internet,RoundTrip,171,135,5,Sun,BTUPER,Australia,1,0,1,5.62,1,short
1,Internet,RoundTrip,56,27,15,Sat,BTUPER,Malaysia,1,0,0,5.62,0,short
1,Internet,RoundTrip,87,23,14,Wed,BTUPER,Malaysia,1,1,1,5.62,0,short
2,Internet,RoundTrip,11,87,15,Fri,BTUPER,Malaysia,0,0,1,5.62,0,short
2,Mobile,RoundTrip,89,35,14,Sun,BTUPER,Malaysia,1,0,1,5.62,0,short
1,Internet,RoundTrip,47,21,13,Mon,BTUPER,Malaysia,1,1,1,5.62,0,short
1,Internet,RoundTrip,38,285,3,Sun,BTUPER,Malaysia,1,0,0,5.62,0,short
1,Internet,RoundTrip,21,26,4,Tue,BTUPER,Malaysia,1,1,1,5.62,0,short
1,Mobile,RoundTrip,23,30,15,Thu,BTUPER,Australia,1,1,1,5.62,0,short
3,Internet,RoundTrip,136,23,13,Thu,BTUPER,Indonesia,1,1,1,5.62,1,short
1,Internet,RoundTrip,79,17,2,Sun,BTUPER,Malaysia,0,0,0,5.62,0,short
1,Internet,RoundTrip,9,18,14,Tue,BTUPER,Malaysia,0,1,1,5.62,1,short
1,Internet,RoundTrip,169,89,7,Fri,BTUPER,Malaysia,1,0,1,5.62,0,short
2,Internet,RoundTrip,200,35,12,Mon,BTUPER,Australia,0,0,1,5.62,0,short
2,Internet,RoundTrip,179,31,4,Fri,BTUPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,267,17,3,Tue,BTUPER,Malaysia,1,0,0,5.62,1,short
1,Internet,RoundTrip,15,81,8,Thu,BTUPER,Malaysia,0,0,0,5.62,0,short
1,Internet,RoundTrip,389,18,1,Sun,BTUPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,125,34,9,Mon,BTUPER,Malaysia,0,0,1,5.62,0,short
1,Internet,RoundTrip,10,22,10,Sun,BTUPER,Malaysia,1,1,1,5.62,0,short
1,Internet,RoundTrip,39,51,6,Sat,BTUPER,Malaysia,1,0,1,5.62,0,short
2,Internet,RoundTrip,132,29,11,Sun,BTUPER,Malaysia,1,0,0,5.62,0,short
2,Internet,RoundTrip,86,19,13,Sun,BTUPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,31,27,11,Mon,BTUPER,Malaysia,1,0,0,5.62,0,short
1,Internet,RoundTrip,33,17,9,Sun,BTUPER,Malaysia,1,1,1,5.62,1,short
1,Internet,RoundTrip,53,22,11,Mon,BTUPER,Malaysia,1,0,0,5.62,0,short
4,Internet,RoundTrip,65,163,13,Wed,BTUSYD,Malaysia,1,1,1,8.58,0,long
1,Internet,RoundTrip,84,28,8,Mon,BTUWUH,Malaysia,1,0,0,5.13,0,short
1,Internet,RoundTrip,7,21,10,Sat,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,30,30,15,Fri,BWNCKG,Brunei,1,1,1,4.83,0,short
2,Mobile,RoundTrip,104,21,23,Fri,BWNCKG,Brunei,0,1,1,4.83,0,short
1,Internet,RoundTrip,12,19,10,Mon,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,10,30,8,Thu,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,11,21,3,Sun,BWNCKG,Malaysia,1,0,0,4.83,0,short
1,Internet,RoundTrip,22,22,5,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,10,22,7,Wed,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,9,23,11,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,34,19,10,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,27,19,1,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,20,21,4,Mon,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,31,21,9,Mon,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,1,19,6,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,42,21,3,Sun,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,16,26,8,Tue,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,66,21,2,Sat,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,8,24,2,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,8,17,3,Wed,BWNCKG,Brunei,1,0,0,4.83,0,short
2,Internet,RoundTrip,31,20,2,Thu,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,13,21,1,Fri,BWNCKG,Brunei,1,0,0,4.83,0,short
2,Internet,RoundTrip,21,21,11,Sat,BWNCKG,Brunei,1,0,0,4.83,0,short
1,Internet,RoundTrip,20,88,2,Tue,BWNDEL,Brunei,1,0,0,5.52,0,short
1,Internet,RoundTrip,6,28,10,Sat,BWNDEL,Brunei,1,0,1,5.52,0,short
1,Internet,RoundTrip,6,26,11,Sat,BWNDEL,India,1,0,1,5.52,0,short
1,Internet,RoundTrip,22,47,13,Thu,BWNDEL,India,1,0,1,5.52,0,short
1,Internet,RoundTrip,40,58,8,Wed,BWNDEL,Brunei,1,0,0,5.52,0,short
1,Internet,RoundTrip,36,21,4,Sun,BWNDEL,Brunei,0,0,1,5.52,0,short
3,Internet,RoundTrip,27,37,0,Tue,BWNDEL,Brunei,1,0,0,5.52,1,short
1,Internet,RoundTrip,69,31,5,Sat,BWNDEL,India,1,0,1,5.52,0,short
1,Internet,RoundTrip,26,91,8,Wed,BWNDEL,Brunei,1,0,0,5.52,0,short
1,Internet,RoundTrip,50,60,0,Tue,BWNDEL,Brunei,1,0,1,5.52,0,short
1,Internet,RoundTrip,15,28,9,Tue,BWNDEL,Brunei,1,0,1,5.52,1,short
1,Internet,RoundTrip,35,56,15,Wed,BWNDEL,Brunei,1,0,1,5.52,0,short
1,Internet,RoundTrip,69,32,9,Tue,BWNDEL,Brunei,1,0,0,5.52,0,short
3,Internet,RoundTrip,6,86,6,Thu,BWNDEL,Brunei,1,0,1,5.52,0,short
1,Internet,RoundTrip,99,71,6,Sun,BWNHGH,China,1,0,0,5.07,0,short
1,Internet,RoundTrip,77,35,12,Sat,BWNHGH,China,1,0,0,5.07,0,short
1,Internet,RoundTrip,90,63,6,Sun,BWNHGH,China,1,0,0,5.07,0,short
3,Internet,RoundTrip,104,25,13,Mon,BWNIKA,Brunei,1,0,1,8.15,0,long
1,Internet,RoundTrip,2,28,9,Wed,BWNKTM,Nepal,1,0,0,4.75,0,short
1,Mobile,RoundTrip,28,36,15,Mon,BWNKTM,Brunei,1,0,0,4.75,0,short
1,Mobile,RoundTrip,4,29,0,Sun,BWNKTM,Brunei,1,0,1,4.75,0,short
2,Internet,RoundTrip,17,19,8,Tue,BWNKTM,Brunei,1,0,1,4.75,0,short
1,Internet,RoundTrip,19,19,17,Wed,BWNKTM,Kenya,1,0,1,4.75,1,short
2,Internet,RoundTrip,39,20,0,Thu,BWNKTM,Brunei,1,0,1,4.75,0,short
2,Internet,RoundTrip,1,46,11,Tue,BWNKTM,Brunei,1,1,1,4.75,0,short
1,Mobile,RoundTrip,2,51,1,Wed,BWNKTM,Brunei,1,1,1,4.75,0,short
3,Internet,RoundTrip,9,71,7,Tue,BWNKTM,Brunei,1,0,1,4.75,0,short
1,Mobile,RoundTrip,46,28,14,Mon,BWNKTM,Brunei,1,1,1,4.75,0,short
1,Internet,RoundTrip,45,23,9,Tue,BWNKTM,Brunei,1,0,0,4.75,1,short
2,Internet,RoundTrip,20,24,6,Tue,BWNKTM,Brunei,1,0,0,4.75,0,short
1,Internet,RoundTrip,13,83,12,Tue,BWNKTM,Brunei,1,0,1,4.75,0,short
1,Internet,RoundTrip,3,359,7,Tue,BWNKTM,Brunei,0,0,0,4.75,1,short
1,Internet,RoundTrip,25,34,8,Wed,BWNKTM,Brunei,0,1,0,4.75,0,short
1,Internet,RoundTrip,21,46,1,Fri,BWNKTM,Brunei,1,0,0,4.75,0,short
1,Internet,RoundTrip,45,23,8,Tue,BWNKTM,Brunei,1,0,0,4.75,1,short
1,Internet,RoundTrip,43,23,12,Thu,BWNKTM,Brunei,1,0,0,4.75,1,short
4,Internet,RoundTrip,17,39,7,Tue,BWNKTM,Brunei,1,0,1,4.75,0,short
1,Internet,RoundTrip,19,25,7,Fri,BWNKTM,Brunei,1,0,0,4.75,1,short
2,Internet,RoundTrip,43,51,3,Fri,BWNKTM,Brunei,1,1,1,4.75,0,short
1,Internet,RoundTrip,122,26,2,Thu,BWNKTM,Brunei,1,0,0,4.75,0,short
1,Internet,RoundTrip,59,27,9,Tue,BWNKTM,Brunei,1,1,0,4.75,0,short
2,Internet,RoundTrip,6,348,4,Thu,BWNMEL,Brunei,1,0,1,8.83,0,long
1,Internet,RoundTrip,72,43,0,Wed,BWNMEL,Brunei,1,1,0,8.83,0,long
1,Internet,RoundTrip,53,52,6,Mon,BWNMEL,Brunei,0,0,0,8.83,0,long
1,Internet,RoundTrip,240,20,10,Mon,BWNMEL,Australia,0,0,1,8.83,0,long
1,Internet,RoundTrip,47,51,9,Fri,BWNOOL,Australia,1,0,0,8.83,0,long
1,Internet,RoundTrip,6,23,11,Tue,BWNOOL,Australia,0,0,0,8.83,0,long
2,Internet,RoundTrip,115,29,23,Sun,BWNOOL,Brunei,1,0,0,8.83,0,long
1,Internet,RoundTrip,127,44,12,Sat,BWNOOL,Australia,1,1,0,8.83,0,long
1,Internet,RoundTrip,247,19,14,Sun,BWNOOL,Australia,0,0,0,8.83,0,long
1,Internet,RoundTrip,104,39,0,Sun,BWNOOL,Brunei,1,0,1,8.83,1,long
1,Internet,RoundTrip,112,37,11,Wed,BWNOOL,Brunei,1,1,0,8.83,0,long
1,Internet,RoundTrip,80,25,6,Fri,BWNOOL,Australia,1,1,1,8.83,1,long
1,Internet,RoundTrip,28,19,12,Tue,BWNOOL,Brunei,1,1,1,8.83,0,long
1,Internet,RoundTrip,45,28,2,Sun,BWNOOL,Australia,1,0,0,8.83,0,long
2,Internet,RoundTrip,27,18,15,Fri,BWNPER,Brunei,1,0,0,5.62,1,short
1,Internet,RoundTrip,29,20,14,Sat,BWNPER,Australia,0,0,1,5.62,0,short
1,Internet,RoundTrip,49,392,8,Sun,BWNPER,Australia,1,0,0,5.62,0,short
1,Internet,RoundTrip,12,24,4,Fri,BWNPER,Brunei,1,0,1,5.62,1,short
1,Internet,RoundTrip,15,97,15,Tue,BWNPER,Brunei,1,0,1,5.62,0,short
1,Internet,RoundTrip,45,35,13,Wed,BWNPER,Brunei,1,1,0,5.62,1,short
1,Internet,RoundTrip,53,78,14,Tue,BWNPER,Australia,1,0,1,5.62,0,short
